Q9VWZ8	
Q9VXG1	GO:0005634
Q9VYE6	GO:0005737
Q9W029	GO:0005576
Q9W1C9	GO:0005576
Q9XZT0	
A1ZBG9	GO:0005615,GO:0016021,GO:0005764
A1ZBJ2	GO:0005739
Q9VWM1	GO:0016021
P02835	GO:0005634
P05990	GO:0005737
P48598	GO:0005737,GO:0005829,GO:0016281,GO:0005845,GO:0097482,GO:0031594,GO:0000932,GO:0098794
Q7K3E9	GO:0005634,GO:0005667
Q8IRY8	
Q8MQJ8	GO:0030479,GO:0043231
Q95RY2	
Q9I7Z9	
Q9V3G8	
Q9VBQ3	GO:0005737,GO:0005634
Q9VN31	GO:0005847,GO:0005634
Q9VRL7	GO:0005576
Q9VRX0	GO:0005634
Q9VVX3	GO:0016021,GO:0005887,GO:0005634,GO:0005886
Q9VZV5	
Q9W368	
A1ZBK1	GO:0016021
Q9VHX4	
Q9VSX2	
A1ZBK4	GO:0016021
Q86BM6	GO:0005634
A1ZBK7	GO:0012505,GO:0005764
Q7JWQ7	GO:0042600,GO:0005615
A1ZBL2	GO:0016021,GO:0031965
M9MSL4	GO:0005814,GO:0005813,GO:0036064
Q8IQW5	GO:0005829,GO:0005654,GO:0030018
Q9VFK2	GO:0016323,GO:0005938
Q9VLS4	
Q9VV87	GO:0030176,GO:0005741
Q9VWM0	GO:0005576
Q9VXN2	GO:0005615,GO:0005743,GO:0000275
O76910	GO:0005634
P08181	GO:0005737,GO:0005829,GO:0005730,GO:0005634,GO:0005956
P45890	GO:0000785,GO:0005737,GO:0005856,GO:0005654,GO:0005634
Q24180	GO:0005634,GO:0005700
Q4V5U6	GO:0016021,GO:0005887
Q5U154	GO:0016324,GO:0016323,GO:0005887
Q7JR72	GO:0016021
Q7JZ25	GO:0016021,GO:0005770,GO:0005764,GO:0016020
Q7K0L5	
Q7K1W5	
Q8MR08	GO:0005737
Q8SXG7	
Q9VB23	GO:0005829,GO:0005654,GO:0005634,GO:0000159
Q9VGU6	GO:0005759,GO:0005739
Q9VH02	GO:0016021
Q9VNE0	GO:0005634
Q9VSJ6	GO:0005929,GO:0030991,GO:0097730
Q9VTP4	GO:0022625
Q9VTR6	GO:0031012
Q9VTX8	GO:0012505,GO:0016021
Q9VYD4	
Q9W115	
A1ZBM4	GO:0005829,GO:0005634
P02833	GO:0005737,GO:0005634
A1ZBM7	GO:0016021
A1ZBN5	
Q9VTA5	GO:0005615
A1ZBN7	
Q9W1L2	GO:0015629,GO:0005826,GO:0005654
Q9VJM1	
Q9W5X1	
A1ZBR5	
A8JNX0	GO:0005737,GO:0005793,GO:0000139,GO:0005802
B5RIT8	GO:0016021
P48810	GO:0000785,GO:0005737,GO:0000792,GO:0005654,GO:0005634,GO:0035062,GO:0005703,GO:1990904
Q95RX5	
Q9VA18	GO:0005743
Q9VGH5	GO:0032991
Q9VPC1	GO:0019005
Q9VSV1	GO:0045177,GO:0031410,GO:0016021
A1ZBR8	
A1ZBT2	
Q6NMT8	GO:0005881
Q9VVC0	
E1JIF4	
P25008	GO:0000307,GO:0016592,GO:0005634
Q4V3L3	
Q7K180	GO:0005813,GO:0005875,GO:0005634
Q9I7H8	GO:0016604
Q9NB04	GO:0005912,GO:0045179,GO:0016324,GO:0016327,GO:0005737,GO:0005635,GO:0005886,GO:0005918,GO:0035003
Q9V3U7	
Q9VEP0	
Q9VPM2	GO:0005783,GO:0005794,GO:0016021
Q9VW10	GO:0005634
Q9W2E3	GO:0005634
Q9XYR0	GO:0045179,GO:0045177,GO:0005737
A1ZBT5	GO:0070847,GO:0016592
Q8SYG2	GO:0008180,GO:0005737
Q9VA10	GO:0016021,GO:0005887,GO:0005622
Q9VP65	
Q9VSZ1	GO:0005622
A1ZBT8	
A1ZBU8	GO:0005615
P22265	GO:0005737,GO:0005654,GO:0005634
Q7JRJ1	GO:0032783,GO:0005654,GO:0008023
Q8MSH5	
Q9VD65	GO:0005737,GO:0005886
Q9VQ00	
Q9VT75	GO:0022626,GO:0031415,GO:0031248
Q9VZL6	GO:0005764,GO:0071986
Q9W326	GO:0005737
A1ZBU9	GO:0005737
Q8SX87	GO:0012505,GO:0005634
Q95TU9	GO:0000235,GO:0005813,GO:0000242,GO:0005876,GO:0000922
Q9V9V0	GO:0005848,GO:0005654
Q9VGL2	GO:0005634
Q9VL14	GO:0005694,GO:0005634
Q9VL21	
Q9VMW8	GO:0016021
Q9VPR5	GO:0071013,GO:0071011,GO:0005689,GO:0005686,GO:0071004
Q9VTM4	GO:0019005
Q9W4R8	GO:0042721
Q9XZU1	GO:0005829,GO:0005635,GO:0005654
X2JEJ0	GO:0005737,GO:0005829
A1ZBV0	GO:0031982
Q9VBS5	
A1ZBW6	
Q960T2	GO:0045202
Q9VE38	
Q9VE69	
A1ZBX0	
A1ZBX4	GO:0005730,GO:0005666
Q9VI00	
A1ZBX7	GO:0005615
F0JAF9	GO:0005672
P52654	GO:0005634,GO:0005672
P26675	GO:0005829,GO:0031234,GO:0000786,GO:0035997
Q27571	GO:0005829,GO:0005634,GO:0005777,GO:0005886,GO:0012506
Q4QPP5	GO:0005813,GO:0008352,GO:0005874,GO:0005875,GO:0000922
Q7KTF8	GO:0005892,GO:0030054,GO:0016021,GO:0005887,GO:0043005,GO:0045211,GO:0045202
Q8IPH9	GO:0005737,GO:0005886
Q9VBQ2	GO:0005576
Q9VCI9	GO:0005737,GO:0005802
Q9VFR4	
Q9VGV9	GO:0005737
Q9VLU0	GO:0005694,GO:0005737,GO:0005635,GO:0005654
Q9VV68	GO:0005887,GO:0005622
Q9W2J5	
Q9W2P8	GO:0005634
Q9W3R7	GO:0034274,GO:0005776,GO:0005737,GO:0034045
Q9W568	GO:0005622
Q9W579	GO:0031463,GO:0005737
P22813	GO:0000785,GO:0005634,GO:0005700
P83971	
P83972	GO:0005615
Q7JUR5	GO:0005634
Q8IPT8	
Q9VPY4	GO:0071011
Q9VS33	GO:0005737,GO:0005730
Q9VZV9	GO:0005737,GO:0005739
Q9W0M1	GO:0005813,GO:0061822,GO:0035869,GO:0005634
Q9W2U7	
Q9W4L5	
Q9XYW6	GO:0005737
A2RVG6	GO:0016021
Q9GNK5	GO:0016327,GO:0005737,GO:0005615,GO:0016021,GO:0005887,GO:0005886,GO:0098793,GO:0044214
Q9W0F6	GO:0032580,GO:0016021
P52486	GO:0005634
Q8IPJ1	
Q8MSX2	GO:0070847,GO:0005737,GO:0016592,GO:0005654,GO:0005634
Q9VR87	GO:0016021
A4UZ69	GO:0016021
O62619	GO:0005737,GO:0005829,GO:0043186
Q24592	GO:0005737,GO:0009898,GO:0005856,GO:0005829,GO:0012505
Q9VW23	
Q9VYX5	GO:0016021
A4V0X6	GO:0005737,GO:0005634
A4VCL2	GO:0005576,GO:0005794,GO:0000139,GO:0016021
A8DQW8	GO:0005576
Q9VAP2	GO:0000777,GO:0005737,GO:0070652,GO:0005874,GO:0005815,GO:0005819,GO:0000922
A8DY43	GO:0016021
Q04164	GO:0016324,GO:0031012,GO:0005887
A8DY57	GO:0016021
P42287	GO:0005615,GO:0000139,GO:0016021,GO:0005886
P07663	GO:0044297,GO:0005737,GO:0005829,GO:0005654,GO:0005634,GO:0048471
Q9VCG8	GO:0005887
A8DY81	GO:0030014,GO:0005737
Q9V780	GO:0005912
Q9VXE5	GO:0005912,GO:0005913,GO:0005737,GO:0005886
Q9W379	GO:0005737,GO:0005634,GO:0032797
Q9W4P5	GO:0005886,GO:0033181,GO:0000220
A8DY95	
Q9VJ37	GO:0005634
Q9VYR0	GO:0005634
A8DYB0	GO:0005634
Q9VY61	
Q9Y0I1	GO:0000123,GO:0035097,GO:0035267,GO:0005634
A8DYB6	
Q9VF09	
Q9VXY3	GO:0005737,GO:0009353,GO:0005739
A8DYB9	
F0JAK1	GO:0016021
Q7JUM5	GO:0005634
Q95T12	GO:0030054,GO:0030285,GO:0005886,GO:0044214
A8DYE2	GO:0034703
A8DYI6	GO:0016020,GO:0005739
B9EQQ2	
Q9VDS9	GO:0005622,GO:1902911
Q9VIS5	GO:0005634
Q9VJ60	
Q9VLK8	GO:0005634
Q9VLQ9	GO:0005829,GO:0005768,GO:0030905
Q9VZ09	GO:0005634
Q9W3V2	GO:0005794
Q9W5N0	
A8DYF7	
Q9VXE7	GO:0030424,GO:0005737,GO:0030425,GO:0043025,GO:0097730,GO:0005634,GO:0005886,GO:0001726
A8DYH1	GO:0035363,GO:0005634
A8DYK5	GO:0005634
Q9VMU5	
Q9VTF5	GO:0016021
A8DYM0	GO:0032991
Q7KPG8	GO:0032806,GO:0005675
Q9VMN3	GO:0005737,GO:0005634
Q9W102	GO:0005664
A8DYP0	GO:0031430,GO:0030017
P32100	GO:0022625,GO:0022626
Q9VDK2	
Q9VKI8	
X2JD14	
A8DYX9	
Q09101	GO:0043025,GO:0043083
A8DYY1	GO:0016021
Q9VQX6	GO:0012505,GO:0016021
Q7JXE4	GO:0016021
Q9VHH1	GO:0005615
Q9VJV2	GO:0005615,GO:0005886
Q9VNP7	GO:0005887
Q9XTP7	GO:0000785,GO:0000791,GO:0005730,GO:0005634,GO:0005700,GO:0005701
P16378	GO:0005834,GO:0005886
P52487	GO:0000151
Q8T498	GO:0045179
Q9VC66	GO:0005769
Q9VDX9	
Q9VH39	
Q9VJD3	GO:0070971,GO:0005794,GO:0000139,GO:0017119
Q9VJN4	
Q9VR89	GO:0005730
Q9VXK0	GO:0005739
Q9VZC0	
Q9W4Y8	
A8DZ29	GO:0005829,GO:0016281
Q9VCC9	GO:0033596
Q9VSC1	GO:0005786
Q9VW27	GO:0005634
A8JNC7	GO:0005887
A8JNI2	GO:0071013,GO:0071011
Q94535	GO:0005634,GO:0071011,GO:0005681,GO:0089701
P22464	GO:0005938,GO:0012505
Q9VVA7	GO:0000813
Q9NB13	GO:0016021,GO:0005887
Q9VR05	GO:0005634
A8JNP3	GO:0005737,GO:0005634
O61351	
Q7JX41	GO:0005634
Q9VIX2	GO:0005856,GO:0005829,GO:0005925,GO:0005927
A8JNS4	GO:0005829,GO:0030018
P11147	GO:0071013,GO:0005737,GO:0005829,GO:0005739,GO:0005634,GO:0005726,GO:0048471,GO:0005886,GO:0071011,GO:0098793
P92208	GO:0030424,GO:0005737,GO:0005829,GO:0030425,GO:0005654,GO:0005634
A8JNU6	GO:0009353,GO:0005739,GO:0045252
Q9VIW8	GO:0019005
Q9VRZ7	
G4LU15	
Q9VI58	GO:0005737
Q9W2S2	GO:0044753,GO:0044754,GO:0005776,GO:0000421,GO:0005829,GO:0061174
A8JPC8	GO:0005856
A8JPQ1	
Q9VSG9	
Q9VZN0	GO:0005829,GO:0005634
Q9W5C8	
A8JQ65	GO:0005737,GO:0005768
Q24318	GO:0031523,GO:0005634,GO:0035189
A8JQT1	GO:0005887,GO:0005622,GO:0005886
Q9W236	GO:0000815
P08182	GO:0005737,GO:0005829,GO:0031594,GO:0005634,GO:0099523,GO:0005956
P13097	GO:0005634
P15278	GO:0016323,GO:0005737,GO:0005829,GO:0016021,GO:0016328,GO:0031594,GO:0031965,GO:0005886,GO:0055037,GO:0005918,GO:0005920
P30432	GO:0016021,GO:0005886
Q7JW66	
Q7JZD5	GO:0016604,GO:0000228,GO:0005634
Q7KKH3	GO:0005730,GO:0005634
Q9VJU8	GO:0005576
Q9VMP2	
Q9VQY8	GO:0005829,GO:0000938,GO:0005794
Q9VRG7	GO:0005737,GO:0005789,GO:0016021,GO:0071595,GO:0005635,GO:0031965
Q9VXD6	GO:0016021,GO:0005635
Q9W2G2	
A8JQY9	GO:0005737,GO:0005886
B5X0J6	
Q8SZF1	GO:0033065,GO:0005657
Q9VJY6	GO:0022625,GO:0022626
Q9W0P4	
A8JR14	GO:0005634,GO:0035861
A8JR16	GO:0005634
P40946	GO:0032154,GO:0005737,GO:0005829,GO:0005769,GO:0005794,GO:0005886,GO:0098793,GO:0055037
Q9VFD1	
A8JR46	
Q2PE14	GO:0005654
Q8T0G1	GO:0016021,GO:0005886
Q9NEF6	GO:0016020,GO:0033176
A8JR57	
Q9VFD9	GO:0005887,GO:0032589
A8JR58	
Q9VYA8	GO:0005829,GO:0005794
A8JR92	GO:0005634
Q7KK90	GO:0005737
Q9GNL3	GO:0016021
Q9VNL4	GO:0005623
A8JRD7	GO:0016021
A8JRH3	GO:0005938,GO:0045169
Q9NCC3	GO:0005938,GO:0043025,GO:0048471,GO:0005886,GO:0042734,GO:0071212,GO:0043195
A8JTM7	GO:0016324,GO:0005829,GO:0016021,GO:0005886
A8JUN7	
Q86BR6	GO:0034274,GO:0000421
A8JUR3	GO:0016021
A8JUS7	GO:0016021
Q9VKM3	GO:0000276
A8JUV7	
Q9W221	
A8JUY3	GO:0005666
A8JV07	GO:0005634
A8JV12	GO:0005829,GO:0005634
Q9VJ01	
A8WHD3	
Q9VIF1	GO:1990904
Q9VL02	
A8WHJ2	
O16043	GO:0000785,GO:0005737,GO:0005634
P09052	GO:0005737,GO:0043186
P50536	GO:0010369,GO:0000123,GO:0072487,GO:0035267,GO:0000228,GO:0005700,GO:0000805,GO:0016456
Q0E9E0	GO:0005576
Q24186	GO:0005737,GO:0022626,GO:0022627,GO:0005730
Q7K2D2	GO:1904115,GO:0005938,GO:0005813,GO:0005737,GO:0005869,GO:0030286,GO:0016020,GO:0005874,GO:0031982
Q8I0P8	GO:0031012
Q8MLL3	GO:0005743,GO:0005739
Q8T053	GO:0005829,GO:0005634
Q9VGI8	GO:0005694,GO:0005737,GO:0005829,GO:0000800,GO:0000228,GO:0016363,GO:0005730,GO:0005634,GO:0045120,GO:0005657
Q9VLP4	
D5SHR2	
P48456	GO:0005955,GO:0005737,GO:0008021
P48554	GO:0005622,GO:0005886
Q9VB59	
Q9VEY0	
Q9VFC8	GO:0005776,GO:0005737,GO:0031410
Q9VHP1	GO:0005829,GO:0030173,GO:0005802
Q9W528	
A8Y5B7	GO:0005858,GO:0030286,GO:0036157
Q9VVH3	GO:0061617,GO:0044284
M9MS50	GO:0005737,GO:0005634,GO:0048786
Q4V480	GO:0031012
Q8IH57	GO:0016021,GO:0031594,GO:0008021,GO:0030672,GO:0043195
Q9VC50	
Q9VDD0	GO:0000790
Q9VEP4	
Q9VH19	GO:0031252,GO:0005737,GO:0016020
Q9VS91	GO:0005813,GO:0000923,GO:0000930,GO:0008275,GO:0005874,GO:0000922,GO:0005816
B3DMV2	
B3DN53	GO:0000785,GO:0000793,GO:0000796,GO:0005737,GO:0005634
B3DNA8	
B7Z0B0	
Q0IGY6	GO:0016021
Q7JXF5	GO:0000785,GO:0005737,GO:0005815,GO:0005635,GO:0044613,GO:0000922
Q7JXV9	GO:0000814
Q7JZC9	GO:0000776,GO:0031262,GO:0031617
Q8IMJ2	
Q961C9	GO:0005783,GO:0005789,GO:0016021,GO:0005741,GO:0005777
Q9VBK9	GO:0005737,GO:0005634,GO:0072669
Q9VH03	GO:0005737,GO:0005634
Q9VH84	GO:0071013,GO:0035145,GO:0071011
Q9VKD6	GO:0005737,GO:0072687,GO:0005874,GO:0032991,GO:0005819,GO:0000922
Q9VN78	
Q9VPK4	GO:0005634
Q9VPU5	
Q9VR64	GO:0005813,GO:0005929,GO:0030992
Q9VVC8	GO:0000793,GO:0000922
Q9W295	GO:0005737
B5A5T4	GO:0031225,GO:0009897,GO:0005886
Q7K159	GO:0031523,GO:0017053
Q9VBN2	GO:0016021,GO:0005886
Q9VHS2	GO:0005751,GO:0097249,GO:0005739
Q9VRF5	GO:0016021
Q9W1R9	
Q7JVH6	
Q7KRW8	GO:0000243,GO:0005634,GO:0005685,GO:0071004
Q8MLV1	GO:0030176,GO:0005639,GO:0005635,GO:0005637
Q95029	GO:0005615,GO:0045169,GO:0005764
Q95U34	GO:0005737,GO:0005829,GO:0070062,GO:0016020
Q9V3W6	GO:0005737,GO:0005921,GO:0016021,GO:0005634,GO:0005886
Q9VZF4	GO:0005634,GO:0019005
B5RJ36	
B5RJ76	
B5RJE8	
Q9VL58	GO:0005634
Q9W3R6	GO:0005938
B5X0L2	
O76924	GO:0005737,GO:0005634,GO:0000151
Q9VI24	GO:0005634
B6IDR6	GO:0016592
B6IDY6	GO:0005634
B6VQ99	GO:0005634
B6VQA0	
Q94518	GO:0005854
Q9VFX8	GO:0005634
B6VQA1	GO:0005737,GO:0005634
O61267	GO:0005737,GO:0016607,GO:0005634
P50445	GO:0005634
Q7JRM9	GO:0016021
Q8IH92	GO:0005634
Q9VIP8	GO:0005737,GO:0043186,GO:0045495
Q9VSF3	
Q9VSR3	GO:0030424,GO:0043679,GO:0044297,GO:0030054,GO:0005737,GO:0005829,GO:0044292,GO:1990124,GO:0043005,GO:0005634,GO:0043204,GO:0048471,GO:0098794,GO:0098793,GO:0045202,GO:0097060
Q9VXM1	GO:0000307,GO:0005737,GO:0005634
M9MRJ4	GO:0005737,GO:0005829,GO:0016021,GO:0034993,GO:0005635,GO:0005640,GO:0048471,GO:0030018
O02373	GO:0005829,GO:0005634
O44381	GO:0030478,GO:0005826,GO:0045179,GO:0045177,GO:0016324,GO:0045178,GO:0016328
O46036	GO:0031010,GO:0005634
O46339	GO:0005737,GO:0005829,GO:0005654,GO:0005634,GO:0032993,GO:0090575,GO:0005667
P29742	GO:0005938,GO:0045334,GO:0005905,GO:0030136,GO:0030132,GO:0030130,GO:0071439,GO:0031410,GO:0072686,GO:0048471,GO:0005886,GO:0098793,GO:0030141,GO:0005802
P48608	GO:0005912,GO:0045177,GO:0005938,GO:0032154,GO:0005737,GO:0005856,GO:0032991,GO:0012506
P54360	GO:0005615,GO:0000139,GO:0016021,GO:0005886
Q00963	GO:0016327,GO:0030424,GO:0045169,GO:0016328,GO:0031594,GO:0005886,GO:0008091,GO:0045170
Q2M1E6	GO:0005856
Q8IQV9	GO:0044611
Q8SXD4	GO:0005654,GO:0005634
Q9V397	GO:0016507,GO:0005739,GO:0005777
Q9VAD6	GO:0036063,GO:0005794,GO:0000139,GO:0017119
Q9VC36	GO:0035060,GO:0005700,GO:0016586
Q9VCB8	GO:0042585,GO:0005634,GO:0030915
Q9VH60	GO:0005737,GO:0048471,GO:0019005
Q9VLJ5	
Q9VM75	GO:0030686,GO:0032040,GO:0034455
Q9VNS1	
Q9VPL5	GO:0005622
Q9VW47	GO:0070847,GO:0016592,GO:0005634,GO:0005700
Q9VWJ6	GO:0031932
Q9VXG4	
Q9W277	GO:0005829,GO:0098691,GO:0005769,GO:0005768,GO:0005770,GO:0031594,GO:0048786,GO:0098833,GO:0030906,GO:0030904,GO:0071212,GO:0043195
B7TB45	GO:0005576
B7YZE5	
Q9VQB9	
B7YZF2	GO:0005938,GO:0016021
B7YZH1	
B7YZI1	GO:0005938
Q9XYZ4	GO:0000785,GO:0030870,GO:0035861
B7YZK8	GO:0030018
P28167	GO:0005634
Q7KVX1	GO:0005739,GO:0045254
B7YZM8	GO:0034464,GO:0005929,GO:0016020
Q9W3X2	
B7YZT2	GO:0031307,GO:0005779,GO:0005741,GO:0005778
B7YZT5	GO:0031410
B7YZU2	GO:0016021,GO:0098595,GO:0005886
B7YZU5	GO:0005634
B7YZW3	GO:0016021,GO:0005886
P07183	
Q9VFY2	GO:0005576,GO:0005615
B7YZX6	GO:0005634
B7YZX7	
Q9VXB4	GO:0005634
B7YZY7	
B7Z016	
Q7JQL2	GO:0005737,GO:0005769
P07548	GO:0005634
Q8INF6	GO:0005737,GO:0005654,GO:0005634
Q9V4C6	GO:0016021
Q9VHW6	GO:0005730
Q9VIF7	GO:0045179,GO:0005737,GO:0008021
Q9VK43	
Q9VKG3	
Q9W0B3	GO:1990621,GO:0005771
B7Z043	GO:0005737,GO:0005634
B7Z0E0	GO:0005737,GO:0005829,GO:0005739,GO:0005777
Q24570	GO:0005737,GO:0005739
Q4V664	
Q8IP27	
Q9VIZ0	GO:0005736,GO:0005666
Q9VI02	
B7Z0I8	
O46084	GO:0016021,GO:0005741,GO:0005739
P34021	GO:0008232,GO:0005737,GO:0030425,GO:0008230,GO:0005634,GO:0005700,GO:0008231,GO:0090575
Q24574	GO:0005737,GO:0005829,GO:0005634
Q7JXC4	GO:0005759,GO:0005739,GO:0005634
Q8IQ27	GO:0005737
Q9I7H9	GO:0005737,GO:0005634
Q9I7Z8	
Q9VC10	GO:0012505,GO:0042765,GO:0005654
Q9VNV2	
Q9VS41	GO:0008021
Q9VT28	GO:0045177,GO:0030424,GO:0044297,GO:0005938,GO:0005737,GO:0030425
P39768	GO:0005634
Q0E8J0	GO:0005654,GO:0005634,GO:0016581,GO:0005700
Q0E9F2	GO:0016021,GO:0005917,GO:0005886
Q24423	
Q5U0Y0	GO:0000785,GO:0000791,GO:0005634,GO:0005700,GO:0016580,GO:0070822,GO:0017053
Q86BS3	GO:0005813,GO:0005634,GO:0005700,GO:0005705,GO:0005819
Q9VBI0	
Q9VD25	GO:0005666
Q9VD35	
Q9VGI6	
Q9VI16	GO:0005654,GO:0005777
Q9VJ98	
Q9VJS8	GO:0000228,GO:0005634
Q9VQ94	GO:0030127,GO:0070971,GO:0000139
Q9VSK9	GO:0005634
Q9VU23	
Q9VUF3	
Q9VWA0	
Q9VXD4	
Q9VYK7	GO:0005737
B9ZW35	GO:0005615
C0HJH4	GO:0016021,GO:0033017,GO:0030315
P25992	GO:0000777,GO:0042585,GO:0000776,GO:0001940,GO:0005654,GO:0005634
P32870	GO:0005887,GO:0005622,GO:0016020
P91663	GO:0000785,GO:0000775,GO:0000793,GO:0000796,GO:0000799,GO:0005634
Q7JUF8	GO:0016020
Q94920	GO:0005741,GO:0005739,GO:0016006,GO:0046930
Q9VDM7	GO:0005739
Q9VVM7	GO:0005955
Q9W0G6	GO:0005737,GO:0005874,GO:0005819
C0PV00	
C1C5A5	
Q0E961	GO:0016021
C4JC86	
P18289	GO:0005829,GO:0000790,GO:0005654,GO:0005634,GO:0005667
C4NYP8	GO:0005737,GO:0005829,GO:0032991
O97061	GO:0031012,GO:0005615
C5WLM7	GO:0005615
C5WLN6	
C6SUU8	
Q9V4C4	GO:0030424,GO:0070382,GO:0016021,GO:0043005,GO:0005886,GO:0016528,GO:0008021,GO:0031982
Q9VK19	GO:0005737,GO:0000177,GO:0000178,GO:0000176,GO:0005652,GO:0005730,GO:0035327
Q9VF05	
Q9VMM3	GO:0016604
Q9VSN3	GO:0031012
Q9VZH1	
P25823	GO:0005737,GO:0005739,GO:0005634,GO:0043186,GO:0045495
P35381	GO:0000275,GO:0005739
Q0KIE7	GO:0005886,GO:0045170
Q7K187	GO:0005829
Q7KMH9	GO:0005694
Q8IP45	GO:0031463,GO:0031461,GO:0005829
Q95TU2	GO:0071011,GO:0046540
Q9VEH3	GO:0005634
Q9VFK6	GO:0005634,GO:0005700
Q9VIY8	
Q9VM59	GO:0005671
Q9VMP7	
Q9VPH2	GO:0005658
Q9VSD9	GO:0005737,GO:0005634,GO:0031510
Q9VVA9	
Q9VWC8	GO:0016021,GO:0005778
Q9W123	GO:0030849,GO:0005694,GO:0005634,GO:0005700
Q9W135	
Q9W157	GO:0033593,GO:0005813,GO:0005829,GO:0000800,GO:0000784,GO:0005654,GO:0005634,GO:0030141
Q9Y145	GO:0071013,GO:0005634,GO:0071011
E2QDA1	
M9PE01	GO:0005737,GO:0005829,GO:0005634,GO:0005886
Q24475	GO:0005737,GO:0005741,GO:0005739
Q7JVK8	
Q7KW14	
Q9V3S3	GO:0000785,GO:0001940
Q9VFT9	
Q9VKR2	GO:0005634
Q9VP84	
Q9VQS5	GO:0005813,GO:0036064,GO:0005929,GO:0005794,GO:0030992
Q9W0V1	GO:0005737,GO:0005829,GO:0031594,GO:0005886
C6TP81	GO:0016021
P10333	GO:0005576,GO:0005615
Q9V452	GO:0008623
Q9W256	GO:0005634
Q9W2N0	GO:0030479,GO:0016324,GO:0005869,GO:0008290,GO:0071203
C7LA80	GO:0005737
Q24400	GO:0005634,GO:0030018
Q9VG62	GO:0005737
C7LA94	GO:0005737
P54358	GO:0043625
C7LAB6	GO:0005622
C7LAE9	
Q7JXA8	GO:0000785,GO:0000792,GO:0005634
Q9V564	GO:0000139,GO:0017119
Q9VJY8	GO:0070776
Q9VK90	GO:0005737,GO:0005829,GO:0005634
Q9VXT4	GO:0030915
Q9Y0S9	GO:0045178,GO:0031258,GO:0048471,GO:0032991,GO:0031209
C7LAF6	
C8VV30	GO:0000159
Q9V3K7	GO:0005829
Q9V4Z9	GO:0005737,GO:0005634
Q9VDY5	
C8VV67	
D4G7C5	GO:0016021,GO:0005886
P61209	GO:0045177,GO:0032154,GO:0005737,GO:0005829,GO:0005794,GO:0005795,GO:0005886,GO:0098793
Q8IN19	GO:0016021
Q9VXX0	
C8VV69	
P48601	GO:0005829,GO:0005654,GO:0005838,GO:0008540
Q0E8R1	
Q9I7J0	
Q9VLU5	GO:0005737
Q9W3V9	GO:0016602,GO:0005654,GO:0005634,GO:0032993
C8VV92	
P20354	GO:0005604,GO:0005834,GO:0005886
P48605	GO:0005832
Q7K569	GO:0009331,GO:0005743,GO:0005739
Q9V3S7	GO:0016021
Q9V3Z4	GO:0005737,GO:0005829,GO:0031595,GO:0005654,GO:0000502,GO:0005838,GO:0008541
Q9VGN4	GO:0005865
Q9VHJ3	GO:0005634
Q9VS80	GO:0005615
Q9VX97	GO:0005783,GO:0016021,GO:0005635
Q9W1B5	GO:0012505,GO:0016021
Q9W4R3	GO:0005887,GO:0032589,GO:0005918
C9QPE7	
D0IQG6	GO:0009898,GO:0005622
Q9VYN8	GO:0030424,GO:0030054,GO:0048788,GO:0031012,GO:0005576,GO:0016021,GO:0031594,GO:0043025,GO:0048786,GO:0042734
D0IQH1	
P08646	GO:0005622,GO:0016020,GO:0005886
D0IQJ2	GO:0016021
Q8MQW8	GO:0005938,GO:0030139
Q9VT49	
D1YSG0	GO:0031674,GO:0031430,GO:0030017,GO:0005865,GO:0030018
D1Z373	GO:0005737
D1Z385	GO:0016021,GO:0005743
Q9VGK1	GO:0005634
Q9VI35	GO:0005576,GO:0005615
D2NUH5	
Q8SY67	GO:0005615
Q9VIX1	GO:0005576
D3DME0	GO:0005912
D3DMZ2	
Q8T965	GO:0005737,GO:0005844,GO:0016272
D3PFG0	
P23023	GO:0005634
D4G7C9	
O62535	GO:0005634
P13098	GO:0005634
Q7KUW4	GO:0005634
Q9VGE8	GO:0005615
Q9VL48	
Q9VMJ2	
Q9VPZ7	GO:0030424,GO:0016021,GO:0005886,GO:0030017
Q9VX51	GO:0005737
Q9W392	GO:0005832,GO:0005737
X2J8L2	GO:0005576
D6W4V4	GO:0016021
Q8MSB3	GO:0005634
E1JGL0	GO:0005634
E1JGL8	GO:0071011
Q24537	GO:0005737,GO:0000790,GO:0005654,GO:0005634,GO:0005700
Q9VRA9	GO:0005634
Q9VS34	GO:0022625,GO:0022626
E1JGP0	
E1JGZ9	GO:0005737,GO:0005634,GO:0019773
E1JH10	GO:0005634
E1JH43	
Q9VHM7	GO:0005634
E1JH74	GO:0016021
P29349	GO:0005737
E1JHF9	
Q8T079	GO:0005705
Q9VCV3	GO:0005737
E1JHK9	GO:0005737
Q8IQE9	GO:0005634
Q9VPE4	GO:0033116,GO:0005789,GO:0012507,GO:0016021
Q9VWY5	
X2JA38	GO:0016021,GO:0031594,GO:0098793
F0JAJ7	
P48596	GO:0005737
Q9VAI8	GO:0005634
Q9VFS4	
Q9VR61	GO:0005622,GO:0031594,GO:0043204,GO:0098793
Q9VSB6	GO:0016281
Q9W5B3	GO:0016281
E1JI03	GO:0005737,GO:0005829,GO:0005811,GO:0016020
P21750	GO:0005576
E1JI40	GO:0005576
Q8IQB4	GO:0030018
E1JIH4	GO:0005634
O97420	
P10035	GO:0005634
Q24206	GO:0005634
Q9V9Z4	
Q9VCL2	
Q9VHA9	GO:0005634
Q9W1V8	GO:0005869
Q9W3T3	GO:0005634
